"SHAP_fast" "LIME" "CPATH" "CPATH_min"
"1" 0.928571428571429 0.952380952380953 0.952380952380953 0.785714285714286
"2" 0.976190476190476 0.952380952380953 0.904761904761905 0.595238095238095
"3" 0.928571428571429 0.952380952380953 0.826362120720149 0.928571428571429
"4" 0.976190476190476 0.928571428571429 0.976190476190476 0.547619047619048
"5" 0.976190476190476 0.928571428571429 0.761904761904762 0.670670706671425
"6" 0.928571428571429 0.952380952380953 0.898219696434944 0.880952380952381
"7" 0.928571428571429 0.952380952380953 0.80952380952381 0.922172221673209
"8" 0.976190476190476 0.880952380952381 0.833333333333333 0.833333333333333
"9" 0.976190476190476 0.928571428571429 0.952380952380953 0.904761904761905
"10" 0.928571428571429 0.952380952380953 0.904761904761905 0.833333333333333
"11" 0.976190476190476 0.928571428571429 0.785714285714286 0.976190476190476
"12" 0.976190476190476 0.880952380952381 0.790433332862751 0.738095238095238
"13" 0.976190476190476 0.928571428571429 0.880952380952381 0.952380952380953
"14" 1 0.833333333333333 0.785714285714286 0.714285714285714
"15" 0.976190476190476 0.880952380952381 0.714285714285714 0.833333333333333
"16" 0.976190476190476 0.928571428571429 0.738095238095238 0.814385858101016
"17" 1 0.928571428571429 0.69462323190969 0.690476190476191
"18" 0.976190476190476 0.880952380952381 0.928571428571429 0.790433332862751
"19" 0.928571428571429 0.952380952380953 0.80952380952381 0.928571428571429
"20" 1 0.928571428571429 0.952380952380953 0.880952380952381
"21" 0.976190476190476 0.880952380952381 0.904761904761905 0.928571428571429
"22" 0.976190476190476 0.928571428571429 0.976190476190476 0.80952380952381
"23" 0.976190476190476 0.928571428571429 0.952380952380953 0.833333333333333
"24" 0.976190476190476 0.880952380952381 0.80952380952381 0.904761904761905
"25" 0.976190476190476 0.928571428571429 0.857142857142857 0.642857142857143
"26" 0.928571428571429 0.904761904761905 0.761904761904762 0.857142857142857
"27" 0.976190476190476 0.928571428571429 0.714285714285714 0.857142857142857
"28" 0.928571428571429 0.904761904761905 0.976190476190476 0.64671818143316
"29" 0.976190476190476 0.904761904761905 0.785714285714286 0.976190476190476
"30" 0.928571428571429 0.904761904761905 0.880952380952381 0.80952380952381
