"10" "50" "100" "1000"
"1" 0.429000000000002 2.99000000000001 5.90699999999998 225.728
"2" 0.429000000000002 2.99300000000002 5.87700000000001 224.935
"3" 0.437000000000012 2.935 5.94600000000003 225.347
"4" 0.425999999999988 2.684 5.94200000000001 225.727
"5" 0.426999999999992 2.78 5.91399999999999 225.207
"6" 0.423000000000002 2.941 5.87099999999998 226.822
"7" 0.430000000000007 2.5 5.94799999999998 224.736
"8" 0.420000000000016 2.50799999999998 5.87400000000002 225.749
"9" 0.425999999999988 2.494 5.87199999999996 226.038
"10" 0.438000000000017 2.47999999999999 5.952 226.268
"11" 0.424000000000007 2.51000000000002 5.89800000000002 225.511
"12" 0.438000000000017 2.571 5.904 225.999
"13" 0.437000000000012 2.50399999999999 5.90799999999996 225.816
"14" 0.425999999999988 2.49800000000002 5.875 226.603
"15" 0.433999999999997 2.489 5.91000000000003 225.576
"16" 0.433999999999997 2.48999999999998 5.88 226.508
"17" 0.443999999999988 2.48499999999999 5.91000000000003 225.628
"18" 0.430999999999983 2.48000000000002 5.97700000000003 226.498000000001
"19" 0.429000000000002 2.50900000000001 5.88400000000001 225.458
"20" 0.426000000000016 2.494 5.85500000000002 226.196999999999
"21" 0.426999999999992 2.48099999999999 5.85399999999998 225.721
"22" 0.420000000000016 2.50200000000001 5.84699999999998 225.806
"23" 0.430999999999983 2.48199999999997 5.89099999999996 226.396000000001
"24" 0.422000000000025 2.51899999999995 5.92199999999997 225.694
"25" 0.436000000000007 2.52199999999999 5.99699999999996 225.804999999999
"26" 0.424000000000007 2.48599999999999 5.88499999999999 225.401
"27" 0.427999999999997 2.50200000000001 5.89100000000002 225.74
"28" 0.429000000000002 2.50600000000003 5.892 225.364
"29" 0.426999999999992 2.49299999999999 5.89699999999999 225.476000000001
"30" 0.420000000000016 2.476 5.88499999999999 226.298
"31" 0.426999999999992 2.46800000000002 5.93899999999996 225.367999999999
"32" 0.429000000000002 2.50300000000004 5.976 225.907
"33" 0.427999999999997 2.50200000000001 5.98099999999999 225.147
"34" 0.432999999999993 2.50700000000001 5.93100000000004 225.627
"35" 0.424000000000007 2.51900000000001 5.86900000000003 225.276
"36" 0.424999999999983 2.505 5.90099999999995 225.994000000001
"37" 0.420999999999992 2.56700000000001 5.94499999999994 224.648999999999
"38" 0.427999999999997 2.49400000000003 5.92000000000007 226.154999999999
"39" 0.427999999999997 2.49799999999999 5.92399999999998 226.01
"40" 0.431999999999988 2.50700000000001 5.99000000000001 225.280000000001
"41" 0.423000000000002 2.512 5.90100000000007 226.484
"42" 0.432000000000016 2.51499999999999 5.87399999999991 225.275
"43" 0.543000000000006 2.49800000000005 5.851 225.578
"44" 0.449000000000012 2.50900000000001 5.88300000000004 225.99
"45" 0.460000000000008 2.50799999999998 5.89400000000001 225.407999999999
"46" 0.510999999999996 2.50700000000001 5.899 224.855
"47" 0.515999999999991 2.47300000000001 5.96800000000007 225.666999999999
"48" 0.495000000000005 2.517 5.93499999999995 225.790999999999
"49" 0.426000000000016 2.49800000000005 5.904 226.225
"50" 0.431000000000012 2.50599999999997 5.91800000000001 225.252
