"SHAP_fast" "LIME" "CPATH" "CPATH_min"
"1" 0.841194968553459 0.84001572327044 0.841588050314465 0.822916666666667
"2" 0.761538461538461 0.783653846153846 0.772884615384615 0.762692307692308
"3" 0.833976157082749 0.839936886395512 0.835553997194951 0.832398316970547
"4" 0.84264049955397 0.854237288135593 0.86306868867083 0.835860838537021
"5" 0.793974732750243 0.801943634596696 0.793197278911565 0.78134110787172
"6" 0.840998427672956 0.835495283018868 0.82999213836478 0.823899371069182
"7" 0.79364224137931 0.795797413793103 0.800466954022989 0.779094827586207
"8" 0.769796380090498 0.762066365007541 0.759049773755656 0.76131221719457
"9" 0.806777079763944 0.797639444127165 0.784884827717495 0.804873405672949
"10" 0.808548850574713 0.810165229885057 0.80944683908046 0.809806034482759
"11" 0.836349924585219 0.843514328808446 0.838046757164404 0.847662141779789
"12" 0.794871794871795 0.788178733031674 0.780448717948718 0.789404223227753
"13" 0.796074380165289 0.816942148760331 0.798347107438017 0.799380165289256
"14" 0.830349068547658 0.843009585820221 0.818592873937421 0.833604630132031
"15" 0.83098878695209 0.844852191641183 0.827319062181447 0.825280326197757
"16" 0.835332191128879 0.83495145631068 0.816866552446221 0.826956025128498
"17" 0.831447963800905 0.837292609351433 0.83578431372549 0.816553544494721
"18" 0.811961206896552 0.806573275862069 0.814116379310345 0.812320402298851
"19" 0.825827455236028 0.815879905950443 0.821124977391933 0.818592873937421
"20" 0.779633620689655 0.789152298850575 0.784841954022989 0.795977011494253
"21" 0.8466472303207 0.832069970845481 0.837512147716229 0.833624878522838
"22" 0.799738464412479 0.805716420698674 0.80188679245283 0.809452643377545
"23" 0.820640286339232 0.835354941340227 0.829588387353351 0.837343408232253
"24" 0.828518518518519 0.82537037037037 0.824259259259259 0.82962962962963
"25" 0.79067055393586 0.792419825072886 0.793197278911565 0.806025267249757
"26" 0.830539358600583 0.845663265306122 0.837463556851312 0.824708454810496
"27" 0.797685834502104 0.809782608695652 0.817145862552595 0.787517531556802
"28" 0.838709677419355 0.834151472650771 0.840638148667602 0.824509116409537
"29" 0.791793041926851 0.796074933095451 0.789830508474576 0.787332738626227
"30" 0.806372549019608 0.808446455505279 0.805806938159879 0.787518853695324
