"10" "50" "100" "1000"
"1" 30.9120000000112 110.065999999992 227.98199999996 NA
"2" 32.7749999999651 110.05700000003 236.841000000015 NA
"3" 32.9199999999837 110.939000000013 242.364999999991 NA
"4" 33.780999999959 115.566999999981 234.406000000017 NA
"5" 33.2129999999888 112.229999999981 228.227000000014 NA
"6" 33.4709999999614 114.395000000019 243.550999999978 NA
"7" 34.7370000000228 117.458999999973 221.49099999998 NA
"8" 33.3580000000075 108.918000000005 219.767999999982 NA
"9" 34.5480000000098 115.869999999995 206.74099999998 NA
"10" 34.5310000000172 115.494000000006 228.782999999996 NA
"11" 33.5199999999604 110.510000000009 235.962 NA
"12" 34.4610000000102 100.997000000032 236.895000000019 NA
"13" 33.8409999999567 113.389000000025 234.52899999998 NA
"14" 33.4870000000228 113.64499999996 193.106000000029 NA
"15" 33.530999999959 114.445000000007 245.320999999996 NA
"16" 34.0680000000284 112.526000000013 240.440999999992 NA
"17" 34.2329999999492 114.30700000003 225.972000000009 NA
"18" 34.0489999999991 109.955000000016 243.578999999969 NA
"19" 33.4639999999781 118.659999999974 224.744000000006 NA
"20" 33.2479999999632 115.450000000012 209.467000000004 NA
"21" 35.0760000000009 110.061999999976 226.663 NA
"22" 35.2429999999586 114.041000000027 234.027000000002 NA
"23" 35.7829999999958 116.812000000034 211.834999999963 NA
"24" 34.9799999999814 109.700000000012 222.197999999975 NA
"25" 33.9220000000205 114.435999999987 238.71100000001 NA
"26" 34.7199999999721 111.119000000006 240.47100000002 NA
"27" 35.0070000000414 110.070999999996 232.979999999981 NA
"28" 33.7889999999898 113.435999999987 225.544999999984 NA
"29" 34.1479999999865 108.728000000003 232.938999999955 NA
"30" 34.3969999999972 111.668999999994 240.968999999983 NA
"31" 34.2179999999935 106.828999999969 203.126000000047 NA
"32" 33.51800000004 115.635000000009 232.707000000053 NA
"33" 33.9479999999749 115.83600000001 239.097999999998 NA
"34" 33.2229999999981 110.364999999991 226.84600000002 NA
"35" 33.7910000000265 111.676999999967 234.362000000023 NA
"36" 34.3549999999814 110.163 220.457999999984 NA
"37" 33.5449999999837 110.253000000026 215.069000000018 NA
"38" 34.4489999999641 115.924999999988 228.270000000019 NA
"39" 33.9309999999823 112.315000000002 207.525000000023 NA
"40" 33.5929999999935 112.558000000019 242.475000000035 NA
"41" 34.6689999999944 114.40399999998 243.323000000033 NA
"42" 33.5059999999939 108.170999999973 238.685999999987 NA
"43" 33.4539999999688 109.361000000034 239.656000000017 NA
"44" 34.1419999999925 109.934000000008 229.712999999989 NA
"45" 34.3510000000242 117.375 244.540999999968 NA
"46" 33.5530000000144 95.375 226.875999999989 NA
"47" 33.804999999993 113.166000000027 239.245000000054 NA
"48" 32.9049999999697 117.248000000021 236.085000000021 NA
"49" 34.890000000014 110.887999999977 239.944000000018 NA
"50" 33.75900000002 111.03899999999 253.597000000009 NA
