"10" "50" "100" "1000"
"1" 25.7629999999999 30.4570000000003 30.9980000000005 32.3399999999983
"2" 26.5520000000001 30.5339999999997 34.1379999999999 32.3399999999983
"3" 27.0799999999999 30.8209999999999 34.1379999999999 32.3399999999983
"4" 27.2449999999999 30.884 34.3110000000006 32.3399999999983
"5" 26.7919999999999 31.8100000000004 34.3110000000006 32.3399999999983
"6" 27.0439999999999 30.692 34.1449999999995 32.3399999999983
"7" 27.0940000000001 31.2939999999999 34.2650000000003 32.3399999999983
"8" 27.5370000000003 31.5439999999999 34.1609999999991 32.3399999999983
"9" 27.0030000000006 30.6209999999992 33.7970000000005 32.3399999999983
"10" 27.3449999999993 31.6099999999997 33.7970000000005 32.3399999999983
"11" 27.1059999999998 30.8600000000006 32.4840000000004 32.3399999999983
"12" 26.8000000000002 31.1840000000002 32.6719999999996 32.3399999999983
"13" 26.6809999999996 31.1579999999994 32.3620000000001 32.3399999999983
"14" 26.9459999999999 31.3329999999996 32.3620000000001 32.3399999999983
"15" 26.4579999999996 32.2070000000003 32.5060000000003 32.3399999999983
"16" 27.0100000000002 31.7090000000007 32.3890000000001 32.3399999999983
"17" 26.9430000000002 31.3820000000005 32.6319999999996 32.3399999999983
"18" 26.5709999999999 31.4009999999998 32.424 32.3399999999983
"19" 26.692 31.0999999999995 32.3580000000002 32.3399999999983
"20" 26.5729999999994 30.509 32.3580000000002 32.3399999999983
"21" 26.7600000000002 31.8500000000004 32.3149999999996 32.3399999999983
"22" 27.0309999999999 30.3900000000003 32.3620000000001 32.3399999999983
"23" 27.2460000000001 30.6599999999999 32.3620000000001 32.3399999999983
"24" 27.3710000000001 30.7149999999992 33.1419999999998 32.3399999999983
"25" 27.0559999999996 30.4319999999998 32.5039999999999 32.3399999999983
"26" 26.8689999999997 31.518 32.5060000000003 32.3399999999983
"27" 27.2160000000003 31.5639999999994 32.683 32.3399999999983
"28" 26.9279999999999 30.8909999999996 32.683 32.3399999999983
"29" 26.7780000000002 30.3429999999998 32.683 32.3399999999983
"30" 27.0920000000006 31.4010000000007 32.5630000000001 32.3399999999983
"31" 27.4250000000002 31.7460000000001 32.5630000000001 32.3399999999983
"32" 27.3900000000003 30.6959999999999 32.5429999999997 32.3399999999983
"33" 27.6889999999994 31.1840000000002 32.5870000000004 32.3399999999983
"34" 27.9859999999999 31.0049999999992 32.3779999999997 32.3399999999983
"35" 27.5439999999999 31.5720000000001 32.3779999999997 32.3399999999983
"36" 27.348 30.7479999999996 32.5439999999999 32.3399999999983
"37" 28.0429999999997 30.9830000000002 32.5439999999999 32.3399999999983
"38" 27.5299999999997 30.634 32.2690000000002 32.3399999999983
"39" 28.7870000000003 30.4079999999994 32.2690000000002 32.3399999999983
"40" 27.2619999999997 31.2780000000002 32.3680000000004 32.3399999999983
"41" 27.4920000000002 31.8939999999993 32.3680000000004 32.3399999999983
"42" 27.9889999999996 31.2180000000008 32.3680000000004 32.3399999999983
"43" 28.1619999999994 31.4849999999997 32.3680000000004 32.3399999999983
"44" 27.8550000000005 31.1479999999992 32.1149999999998 32.3399999999983
"45" 26.4949999999999 30.9440000000004 32.2439999999988 32.3399999999983
"46" 27.549 30.9989999999998 32.2439999999988 32.3399999999983
"47" 28.6790000000001 30.8469999999998 32.2439999999988 32.3399999999983
"48" 27.4560000000001 30.9579999999996 32.2709999999988 32.3399999999983
"49" 26.6260000000002 30.9120000000003 32.1810000000005 32.3399999999983
"50" 27.518 30.9980000000005 32.3399999999983 32.3399999999983
